  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20, 55, 10, 10,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20, 35,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,172, 35, 35,  0, 20,  0,  0,161,  0,  0,  0,  0,  0,  0, 45,  0, 35, 20,  0, 55, 55, 45, 10,116, 20, 10, 20, 20,  0,  0,  0, 10, 55, 20, 55, 45, 45, 20, 10, 20, 45, 20, 20, 20, 55, 20, 20, 35, 20, 20, 20, 20, 35, 55, 20, 35, 20, 35,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20, 35, 20,199,  0,  0,  0,  0,  0,  0,  0,  0, 35, 35,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,102,172, 35,  0, 45,  0,  0, 35,  0,  0,  0,  0, 45,  0, 35,  0, 35, 20, 35, 35, 35, 55, 70, 45, 20, 45, 20, 20, 20, 35, 45, 45, 45, 20, 20, 35, 20, 55,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20, 20,  0,  0, 20, 45, 70, 55, 55, 20, 20, 20, 35, 20, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20, 35,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,140,140, 80, 20, 35,  0,  0, 20,  0,  0,  0,  0, 55, 20, 20,  0, 35,181, 45, 35, 70, 80, 35, 35, 35, 35, 10, 10,  0, 35, 20, 45, 35, 35, 20, 45, 20, 20, 55, 55, 35, 20, 20, 20, 20, 20, 10, 20, 35, 55, 45, 35, 35, 35, 80,226, 35, 95, 10,  0,  0, 35, 35, 20,  0,  0,  0, 20, 35, 35, 35, 35, 35,  0,  0,  0,  0, 20, 20,  0,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,102, 55, 80, 45,  0,  0,  0, 20,  0,  0,  0,  0, 55, 20,  0,  0, 35, 35, 35, 45,  0, 45, 70, 70, 45, 35, 10,  0, 35, 20, 45, 20, 35, 20, 20,  0,  0,  0,  0,  0,  0, 10, 20, 20, 20, 20, 20, 20,  0,  0,  0,  0,  0,  0,  0,232,210, 35, 35,  0,  0,  0,  0, 35, 35, 20, 20, 20,  0,  0,  0,  0, 35, 35, 35, 35, 35, 20, 20, 20,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 95, 45, 70, 45,  0,  0,  0, 35,  0,  0,  0,  0, 55,  0, 10, 10, 35, 35,  0, 20, 20, 35, 35,102, 20, 35, 20,  0, 35, 35, 35, 20, 55, 35, 20, 20, 20, 20, 20, 20, 20, 10,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 10,  0,  0, 20, 35, 35, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20, 70, 45, 55, 45,  0,  0,  0, 35,  0,  0,  0, 10, 80, 10, 10,  0, 35, 35,  0,  0, 35, 45, 45, 45, 35, 55, 35, 10, 55, 45, 20, 45, 70, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20, 20, 20, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35, 35,  0,  0,  0
  0, 10, 10, 10,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,230, 55, 45, 35,  0,  0,  0, 45,  0,  0,  0, 35, 10,  0,  0,  0,  0, 35,  0, 10, 20, 35, 35, 35, 35, 70,  0, 35, 35, 20, 35, 45, 45,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 10, 20, 20, 20, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35,  0,  0,  0,  0
  0,  0,  0, 10, 10,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,184, 45,  0, 20,  0,  0,  0, 35,  0,  0, 10, 35,  0,  0,  0,  0,  0, 20, 35,  0,  0, 20, 35, 35, 20, 45, 35, 35, 45,  0, 35, 45, 35,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,  0,  0,  0, 10, 10,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35, 95, 35, 10, 20,  0,  0,  0, 35,  0, 20, 20, 35,  0,  0,  0,  0, 35,  0, 35,  0,  0,  0, 70, 35, 20, 20, 35,  0, 45, 70, 45, 80,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,  0,  0,  0,  0, 10, 10,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,108, 35, 20,  0,  0,  0,  0, 35, 20, 20, 20, 35,  0,  0,  0,  0, 20,  0, 20,  0,  0, 20, 35, 35, 20, 10, 70,  0, 45, 35, 35, 35,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
